analysis_label,cell_type,program,mean_usage_in,mean_usage_out,log2_fc_in_vs_out,p_value,fdr,fraction_gt0p01_in,fraction_gt0p01_out,pct_gt0p01_in,pct_gt0p01_out,n_cells_in,n_cells_out
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_74,0.0017069704884692,0.0031814396864674,-0.8982412635563382,1.0,1.0,0.0289833750183904,0.0868519872597256,2.8983375018390465,8.68519872597256,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_75,0.0005410620683911,0.0025177381468871,-2.218260143758399,0.9999999999994372,1.0,0.006473444166544,0.0259329028739976,0.6473444166544063,2.5932902873997694,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_76,0.0029596844784148,0.0030008688837262,-0.0199368948892204,0.4514301276773985,1.0,0.108430189789613,0.1123449292964344,10.843018978961307,11.234492929643446,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_78,0.0005409310597208,0.0021109003561043,-1.9643398519663409,1.0,1.0,0.00715021332941,0.0511407998611954,0.7150213329410033,5.114079986119545,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_79,0.0003968211144728,0.0020584258419596,-2.374977842169526,1.0,1.0,0.0028836251287332,0.0150578145719986,0.2883625128733265,1.5057814571998662,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_80,0.0005256715562016,0.001681594997633,-1.677594817480302,1.0,1.0,0.0068853906135059,0.029985499882264,0.6885390613505958,2.9985499882264,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_81,0.0004497010732304,0.0016435201599731,-1.8697485906264375,1.0,1.0,0.0070325143445637,0.0285912577922641,0.7032514344563778,2.8591257792264124,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_83,0.0005119389004503,0.0015272436487624,-1.5768848263731248,0.5692581964526496,1.0,0.0008827423863469,0.0208020919827981,0.0882742386346917,2.080209198279815,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_84,0.0009401506656377,0.001527959645147,-0.7006419683283246,0.6197228025051742,1.0,0.0179785199352655,0.0356925975039968,1.7978519935265558,3.569259750399683,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_85,0.0006736423275059,0.0013929238568336,-1.0480605939479228,1.0,1.0,0.0096513167573929,0.0224008229126646,0.9651316757392968,2.2400822912664675,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_86,0.000464003024942,0.0013529388886937,-1.5438885166097005,0.999999997662084,1.0,0.0062086214506399,0.0235657896367534,0.6208621450639988,2.356578963675346,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_87,0.0017224230159279,0.0017751972843032,-0.0435398379124839,0.9999994386105138,1.0,0.0145946741209357,0.015305679832443,1.459467412093571,1.5305679832443084,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_88,0.0002790118550477,0.0014485570803954,-2.3762140326384333,1.0,1.0,0.0021185817272326,0.0258895264534199,0.2118581727232602,2.588952645341992,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_89,0.0003638783906774,0.0008295589529347,-1.1888859071849134,1.0,1.0,0.0024422539355598,0.0099703801013768,0.2442253935559806,0.9970380101376892,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_90,0.0004679958969171,0.0006344181336267,-0.4389373183870795,0.9999999999994452,1.0,0.0030013241135795,0.0056699178326661,0.300132411357952,0.5669917832666163,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_91,0.0005305331559669,0.0007216082153985,-0.4437721275030807,0.9999970508742236,1.0,0.006473444166544,0.0110485939843101,0.6473444166544063,1.1048593984310129,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_92,0.0004945419487484,0.000827534345536,-0.7427251155980115,1.0,1.0,0.0047668088862733,0.0123251000755989,0.4766808886273356,1.2325100075598905,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_93,0.0003877408279559,0.0004931333948031,-0.3468845051120041,0.9999999861706316,1.0,0.0052376048256583,0.005998339302755,0.5237604825658378,0.5998339302755022,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_94,0.0006069863866784,0.0005569743273782,0.1240531161171766,0.9999999999999644,1.0,0.0085920258937766,0.0065870192963105,0.8592025893776667,0.6587019296310526,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_95,0.0004571666577792,0.0005537091915706,-0.276407732274253,0.5880339248518067,1.0,0.0083860526702957,0.0099270036807991,0.8386052670295718,0.9927003680799116,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_97,0.0002885675650203,0.0003340000018941,-0.2109382807320377,0.997933245585941,1.0,0.003236722083272,0.0036498159600441,0.3236722083272031,0.364981596004412,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),BBB-high capillary,Program_98,0.0001693637944842,0.0002645868499603,-0.6436127979313977,0.9160302485604512,1.0,0.0019126085037516,0.0039906306931552,0.1912608503751655,0.3990630693155201,33985,161378
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_11,0.0864201574447748,0.0144390772312959,2.58138923028502,0.0,0.0,0.9430272108843536,0.345788271943643,94.30272108843538,34.5788271943643,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_13,0.0417754381573633,0.0202150664244942,1.0472239789354978,0.0,0.0,0.7519325912183055,0.4901558194830404,75.19325912183055,49.01558194830404,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_16,0.0564712706616721,0.0140303097558185,2.008970155947732,0.0,0.0,0.876043599257885,0.4110188741585099,87.6043599257885,41.10188741585099,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_18,0.0280660296170492,0.0169786467712135,0.7251034746542564,0.0,0.0,0.7263064316635746,0.5085874766211775,72.63064316635746,50.85874766211775,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_2,0.0517075855892331,0.0390345952822384,0.4056226211538476,0.0,0.0,0.8448515769944341,0.7379624876837119,84.48515769944342,73.79624876837119,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_27,0.0209867051835666,0.0130180092554,0.6889668007740002,0.0,0.0,0.4278370439084725,0.2207668843773415,42.78370439084725,22.076688437734155,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_47,0.0211828116331444,0.004472476976666,2.243747878383506,0.0,0.0,0.5064162028447743,0.1320778094412092,50.641620284477426,13.207780944120923,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_5,0.049993498235529,0.0271965573436528,0.8783164166972198,0.0,0.0,0.8043831168831169,0.5205881138231528,80.43831168831169,52.05881138231528,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_54,0.0091074958135403,0.0056680735865458,0.6841958423147382,0.0,0.0,0.2298237476808905,0.1051914260934208,22.982374768089052,10.519142609342088,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_8,0.0388755308174841,0.0267265763638902,0.5405873152237088,0.0,0.0,0.7926716141001855,0.6069466815347128,79.26716141001855,60.69466815347128,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_9,0.0465171515237633,0.024666689533721,0.9151986211996042,0.0,0.0,0.8378942486085343,0.5547079195945508,83.78942486085343,55.47079195945508,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_21,0.0197527455118906,0.0173654383572042,0.1858343538010876,2.3176120402884822e-297,1.9313433669070688e-296,0.4541975881261595,0.3185124873887109,45.41975881261596,31.851248738871092,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_17,0.0230947425755623,0.0199583692227552,0.2105706111243708,7.897147718572991e-286,6.074729014286917e-285,0.5507498453927026,0.4190959991975975,55.074984539270254,41.90959991975975,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_44,0.0105760097661475,0.0069426956510416,0.6072275086931856,1.8908068306645994e-201,1.3505763076175712e-200,0.2752396413110698,0.1877975821725047,27.523964131106982,18.77975821725047,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_43,0.0089682500984831,0.0069005142705402,0.37812257830445,1.0598230334631042e-182,7.06548688975403e-182,0.2964594928880643,0.2234690927541875,29.645949288806435,22.346909275418753,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_1,0.0527163912420705,0.0476200790786498,0.1466815931661485,1.009495225449881e-165,6.309345159061756e-165,0.9324366110080397,0.8948557740528995,93.24366110080396,89.48557740528994,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_26,0.0156970830766103,0.0145793538011419,0.1065697102908447,4.215584820590331e-132,2.4797557768178423e-131,0.4470856524427953,0.3639190281489872,44.70856524427953,36.39190281489873,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_10,0.0318947984338548,0.0281370375721978,0.1808507136713544,9.608518340605774e-125,5.338065744780985e-124,0.7450525664811379,0.6853343245364061,74.5052566481138,68.53343245364061,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_46,0.0087940861634606,0.0073193500363282,0.2648180931129077,1.344460113918169e-124,7.076105862727205e-124,0.3373144712430426,0.2807464703140579,33.73144712430427,28.074647031405796,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_55,0.0051652385077492,0.0064584895343059,-0.3223617732914875,7.662872565610879e-107,3.83143628280544e-106,0.1738945578231292,0.1296824020154462,17.389455782312925,12.968240201544626,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_58,0.0020748950249184,0.0053356640596498,-1.362629062409728,1.0902736154330291e-97,5.191779121109661e-97,0.068143166357452,0.0596019847661527,6.814316635745207,5.960198476615278,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_23,0.0149106143187266,0.0138534916786589,0.1060900470246439,4.817444422585858e-78,2.1897474648117538e-77,0.5037878787878788,0.4484249901174694,50.378787878787875,44.84249901174694,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_31,0.0127010780318211,0.0108300834968861,0.2299065687124211,2.4012764905162075e-68,1.0440332567461772e-67,0.4061920222634508,0.3560661038049218,40.61920222634509,35.606610380492185,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_33,0.0116366557049739,0.0103400329154124,0.1704357034200313,6.487493423886463e-48,2.7031222599526936e-47,0.2876855287569573,0.2555533922155159,28.768552875695736,25.555339221551588,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_60,0.0050503454546173,0.0046976151243507,0.10445353509554,3.953973945719671e-27,1.5815895782878684e-26,0.1643089053803339,0.1392522316819182,16.430890538033395,13.925223168191822,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_72,0.0027308538399413,0.0026654801528392,0.0349566478357663,2.920995588085492e-25,1.1234598415713432e-24,0.0369897959183673,0.0395891227262804,3.6989795918367343,3.958912272628045,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_37,0.0090131881279766,0.009672707031222,-0.1018821883299515,5.752657520023649e-23,2.130613896305055e-22,0.1991341991341991,0.1966653096624599,19.913419913419915,19.666530966245997,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_7,0.0304780104099003,0.0287655190105549,0.0834282239198489,9.134379794428352e-18,3.262278498010126e-17,0.6977427334570192,0.6891398363334926,69.77427334570191,68.91398363334926,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_97,0.000323803984159,0.0003264466215004,-0.0117263375614374,1.699283821171357e-17,5.859599383349506e-17,0.0030148423005565,0.0036639113581252,0.3014842300556586,0.366391135812521,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_76,0.0032838712162219,0.0029494119428807,0.1549701631839162,8.497016133904658e-14,2.832338711301552e-13,0.1292517006802721,0.1089792378356372,12.925170068027212,10.897923783563728,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_19,0.0188910615791591,0.0184162663457029,0.03672317022818,1.256165982301836e-12,4.052148330005923e-12,0.6420454545454546,0.616652211621856,64.20454545454545,61.6652211621856,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_25,0.0155211250493846,0.0146508594931847,0.0832478267178097,4.1356549566053256e-11,1.2923921739391643e-10,0.4371907854050711,0.430382734186476,43.71907854050711,43.0382734186476,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_15,0.0203051237785585,0.0220321248358574,-0.1177648116166437,1.1332497752190165e-08,3.4340902279364137e-08,0.5148809523809523,0.469718156126284,51.488095238095234,46.9718156126284,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_39,0.0094061003143525,0.0096530923694048,-0.0373944616863927,4.2158626424972113e-08,1.2399596007344737e-07,0.3120361781076067,0.3052256461995032,31.20361781076067,30.52256461995032,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_59,0.0041768143934586,0.0048502071323901,-0.2156432768410097,9.568373168524845e-08,2.733820905292814e-07,0.1313002473716759,0.1381784283531279,13.130024737167597,13.81784283531279,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_99,0.0001752203702428,0.000314758132697,-0.8450694993983674,5.092703553984609e-07,1.4146398761068356e-06,0.0005797773654916,0.0015340047554147,0.0579777365491651,0.1534004755414741,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_87,0.0018093700789915,0.0017593990882048,0.0404047272225983,5.3362650717671985e-06,1.442233803180324e-05,0.0149196042053184,0.0152220471883462,1.491960420531849,1.5222047188346284,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_29,0.013046708030991,0.0136021897233568,-0.0601530859626943,8.202146642766491e-06,2.158459642833287e-05,0.3603509585652443,0.3392687517331303,36.03509585652443,33.926875173313036,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_36,0.0101086092167657,0.0104366215046009,-0.0460702412635405,4.404131862601455e-05,0.0001129264580154,0.3065089672232529,0.3049365453032904,30.650896722325292,30.49365453032905,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_77,0.0020070544443541,0.0019256328974172,0.0597470280325109,0.0005842255249939,0.0014605638124849,0.0422464440321583,0.0400080240248744,4.224644403215832,4.000802402487447,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_92,0.0006813634337298,0.0007830776323502,-0.2007305393719149,0.0420651868697267,0.102598016755431,0.0071119356833642,0.0116053359765415,0.7111935683364254,1.1605335976541529,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_24,0.0164471773398562,0.0158467025852621,0.0536573343288256,0.1507423493028478,0.358910355482971,0.4589517625231911,0.4552985114253854,45.89517625231911,45.52985114253854,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_79,0.0005071871598062,0.0019620432052475,-1.9517645745393768,0.195591384031195,0.4548636837934769,0.004947433518862,0.014160043896136,0.494743351886209,1.4160043896136076,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_71,0.0006264295469373,0.003128995975503,-2.3204737937699353,0.3274494498673995,0.7442032951531807,0.0070732838589981,0.039341321958098,0.7073283858998145,3.934132195809807,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_100,0.0001504980372887,0.0001757928265464,-0.224130149021662,0.9235690746801284,1.0,0.0008503401360544,0.0013157040786826,0.0850340136054421,0.1315704078682644,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_12,0.019933346084959,0.025153771230566,-0.3355907936152335,1.0,1.0,0.6550711193568336,0.7038013817842835,65.50711193568335,70.38013817842835,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_14,0.017198047325114,0.0234684876683152,-0.44848008389117,1.0,1.0,0.5929576376004947,0.6137199025316978,59.29576376004947,61.371990253169784,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_20,0.0036087030747422,0.0204594094278847,-2.5032118244148083,1.0,1.0,0.1406153370439084,0.3311031264196919,14.061533704390849,33.110312641969195,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_22,0.0070413191760945,0.0184271075801071,-1.3879118636848586,1.0,1.0,0.251043599257885,0.3225657999539799,25.1043599257885,32.256579995397985,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_28,0.0061622571315647,0.0160596748417849,-1.381911750939343,1.0,1.0,0.2365878169449598,0.4211433055442471,23.658781694495985,42.11433055442472,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_3,0.0218897173674326,0.0373740608814888,-0.7717839740186525,1.0,1.0,0.5665970933828076,0.6458691021942168,56.65970933828076,64.58691021942168,25872,169491
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Angiogenic tip,Program_30,0.0054245198917706,0.0134254180856701,-1.307399498241884,1.0,1.0,0.2000231910946196,0.2960924178864954,20.002319109461965,29.60924178864954,25872,169491
